date_reported,date_occ,area_name,crime_cd_description,victim_age,victim_sex,premis_description,weapon_description,status_description,location,lat,lon,time,daytime,day_occured,day_reported,report_delay,report_delay_bin,case,victim
2022-03-11,2022-03-06,Topanga,"theft-grand ($950.01 & over)excpt,guns,fowl,livestk,prod",35,male,"discount store (99 cent,dollar,etc.",no weapon,Invest Cont,8200    topanga canyon               bl,34.2176,-118.606,16:45:00,late afternoon,Sunday,Friday,5 days,5 days,"crimes with firearms, bombs etc.",yes
2022-03-11,2022-03-11,West LA,criminal threats - no weapon displayed,0,male,other business,verbal threat,Invest Cont,100    entrada                      dr,34.0278,-118.5188,10:00:00,morning,Friday,Friday,0 days,0 days,threats,yes
2022-03-11,2022-03-11,Devonshire,trespassing,46,male,single family dwelling,no weapon,Invest Cont,11200    chimineas                    av,34.2742,-118.5286,12:00:00,early afternoon,Friday,Friday,0 days,0 days,trespassing,yes
2022-03-11,2022-03-11,West LA,shoplifting - petty theft ($950 & under),0,no victim,other business,no weapon,Invest Cont,1900    westwood                     bl,34.0482,-118.4355,09:44:00,morning,Friday,Friday,0 days,0 days,burglary/theft/robbery,no
2022-03-12,2022-03-11,Wilshire,theft from motor vehicle - grand ($950.01 and over),53,female,street,no weapon,Invest Cont,1100 s  point view                   st,34.0561,-118.3682,21:00:00,late night,Friday,Saturday,1 days,1 days,vehicle burglary/theft,yes
2022-03-13,2022-03-13,Hollenbeck,vehicle - stolen,0,no victim,street,no weapon,Invest Cont,200 n  soto                         st,34.0445,-118.2116,12:40:00,early afternoon,Sunday,Sunday,0 days,0 days,vehicle burglary/theft,no
2022-03-13,2022-03-13,Southwest,"vandalism - felony ($400 & over, all church vandalisms)",57,female,single family dwelling,no weapon,Adult Other,2500 s  cochran                      av,34.0335,-118.3581,17:50:00,early evening,Sunday,Sunday,0 days,0 days,vandalism,yes
2022-03-15,2022-03-14,West Valley,theft from motor vehicle - grand ($950.01 and over),74,male,driveway,no weapon,Invest Cont,17300    stagg                        st,34.212,-118.5099,16:00:00,late afternoon,Monday,Tuesday,1 days,1 days,vehicle burglary/theft,yes
2022-03-15,2022-02-10,77th Street,vehicle - stolen,0,no victim,parking lot,no weapon,Invest Cont,7400 s  broadway,33.9727,-118.285,07:00:00,morning,Thursday,Tuesday,33 days,1 months,vehicle burglary/theft,no
2022-03-15,2022-03-15,Southwest,battery - simple assault,39,male,street,"strong-arm (hands, fist, feet or bodily force)",Invest Cont,39th                         st,34.014,-118.2828,18:50:00,early evening,Tuesday,Tuesday,0 days,0 days,battery/assault,yes
2022-03-16,2022-02-12,Newton,pickpocket,44,female,bar/sports bar (open day & night),no weapon,Invest Cont,1000 s  san pedro                    st,34.0359,-118.2517,00:30:00,midnight,Saturday,Wednesday,32 days,1 months,pickpocket/shoplifting,yes
2022-03-16,2022-03-09,Hollywood,burglary,34,male,"multi-unit dwelling (apartment, duplex, etc)",unknown weapon/other weapon,Invest Cont,700 n  el centro                    av,34.0835,-118.3245,04:30:00,early morning,Wednesday,Wednesday,7 days,7 days,burglary/theft/robbery,yes
2022-03-16,2022-03-15,Rampart,theft from motor vehicle - petty ($950 & under),0,no victim,street,no weapon,Invest Cont,clinton,34.0812,-118.2953,17:00:00,early evening,Tuesday,Wednesday,1 days,1 days,vehicle burglary/theft,no
2022-03-17,2022-03-17,77th Street,shots fired at inhabited dwelling,61,male,"multi-unit dwelling (apartment, duplex, etc)",unknown firearm,Invest Cont,800 w  82nd                         st,33.9643,-118.2871,22:00:00,late night,Thursday,Thursday,0 days,0 days,"crimes with firearms, bombs etc.",yes
2022-03-17,2022-03-17,Foothill,battery with sexual contact,42,female,"multi-unit dwelling (apartment, duplex, etc)","strong-arm (hands, fist, feet or bodily force)",Invest Cont,11200    borden                       av,34.2731,-118.4052,19:50:00,evening,Thursday,Thursday,0 days,0 days,sexual crimes,yes
2022-03-18,2022-03-09,Southwest,criminal threats - no weapon displayed,0,no victim,missions/shelters,verbal threat,Adult Other,3800    crenshaw                     bl,34.0173,-118.3349,14:00:00,afternoon,Wednesday,Friday,9 days,9 days,threats,no
2022-03-18,2022-03-18,Southwest,"vandalism - felony ($400 & over, all church vandalisms)",21,no victim,single family dwelling,no weapon,Invest Cont,2400 s  figueroa                     st,34.0291,-118.2755,09:25:00,morning,Friday,Friday,0 days,0 days,vandalism,no
2022-03-19,2022-03-17,Olympic,theft of identity,31,female,"multi-unit dwelling (apartment, duplex, etc)",no weapon,Invest Cont,400 n  norton                       av,34.0785,-118.317,12:00:00,early afternoon,Thursday,Saturday,2 days,2 days,burglary/theft/robbery,yes
2022-03-19,2022-03-04,West Valley,theft of identity,60,male,single family dwelling,no weapon,Invest Cont,7300    yarmouth                     av,34.203,-118.5197,16:25:00,late afternoon,Friday,Saturday,15 days,15 days,burglary/theft/robbery,yes
2022-03-21,2022-01-01,Southeast,brandish weapon,49,female,sidewalk,unknown firearm,Invest Cont,100 e  109th                        pl,33.9365,-118.2739,11:00:00,late morning,Saturday,Monday,79 days,2 months,lethal/deadly act,yes
2022-03-21,2020-09-08,Devonshire,"rape, forcible",18,female,single family dwelling,"strong-arm (hands, fist, feet or bodily force)",Adult Other,16600    devonshire                   st,34.2612,-118.4957,20:00:00,evening,Tuesday,Monday,559 days,over a year,sexual crimes,yes
2022-03-22,2022-03-22,Southwest,criminal threats - no weapon displayed,21,female,"multi-unit dwelling (apartment, duplex, etc)",verbal threat,Adult Other,4800    obama                        bl,34.0214,-118.3486,14:20:00,afternoon,Tuesday,Tuesday,0 days,0 days,threats,yes
2022-03-22,2022-03-22,West Valley,vandalism - misdeameanor ($399 or under),33,female,"vehicle, passenger/truck",no weapon,Adult Other,18500    clark                        st,34.1704,-118.536,17:00:00,early evening,Tuesday,Tuesday,0 days,0 days,vandalism,yes
2022-03-22,2022-03-21,N Hollywood,theft from motor vehicle - grand ($950.01 and over),46,male,street,no weapon,Adult Arrest,11700    sherman                      wy,34.2012,-118.3878,19:00:00,evening,Monday,Tuesday,1 days,1 days,vehicle burglary/theft,yes
2022-03-22,2022-03-19,Hollenbeck,vehicle - stolen,0,no victim,street,no weapon,Invest Cont,fickett,34.046,-118.2055,23:30:00,late night,Saturday,Tuesday,3 days,3 days,vehicle burglary/theft,no
2022-03-22,2022-03-22,Topanga,burglary,56,male,garage/carport,no weapon,Invest Cont,19800    kittridge                    st,34.1911,-118.5644,14:30:00,afternoon,Tuesday,Tuesday,0 days,0 days,burglary/theft/robbery,yes
2022-03-22,2021-10-30,Southwest,theft from motor vehicle - petty ($950 & under),0,no victim,street,no weapon,Invest Cont,4800    arlington                    av,34.0,-118.3182,17:00:00,early evening,Saturday,Tuesday,143 days,4 months,vehicle burglary/theft,no
2022-03-22,2022-03-21,Foothill,vehicle - stolen,0,no victim,parking lot,no weapon,Invest Cont,7700    foothill                     bl,34.2634,-118.3074,09:30:00,morning,Monday,Tuesday,1 days,1 days,vehicle burglary/theft,no
2022-03-24,2022-03-23,Harbor,burglary from vehicle,38,male,single family dwelling,no weapon,Invest Cont,1400 w  2nd                          st,33.7425,-118.3065,23:00:00,late night,Wednesday,Thursday,1 days,1 days,vehicle burglary/theft,yes
2022-03-24,2022-02-07,77th Street,theft of identity,25,male,single family dwelling,no weapon,Invest Cont,700 e  79th                         st,33.9674,-118.263,07:53:00,morning,Monday,Thursday,45 days,1 months,burglary/theft/robbery,yes
2022-03-25,2022-03-25,Olympic,theft plain - petty ($950 & under),0,no victim,apartment/condo common laundry room,no weapon,Invest Cont,100 s  manhattan                    pl,34.073,-118.3103,10:00:00,morning,Friday,Friday,0 days,0 days,burglary/theft/robbery,no
2022-03-25,2022-03-25,West Valley,vandalism - misdeameanor ($399 or under),22,female,single family dwelling,other firearm,Adult Other,17700    gault                        st,34.1993,-118.5197,04:20:00,early morning,Friday,Friday,0 days,0 days,vandalism,yes
2022-03-25,2022-03-24,Hollywood,theft from motor vehicle - grand ($950.01 and over),42,female,street,no weapon,Invest Cont,2100    sunset plaza                 dr,34.0986,-118.388,03:35:00,early morning,Thursday,Friday,1 days,1 days,vehicle burglary/theft,yes
2022-03-28,2022-03-12,77th Street,theft of identity,64,female,single family dwelling,no weapon,Invest Cont,2200 w  75th                         st,33.9719,-118.3177,16:07:00,late afternoon,Saturday,Monday,16 days,16 days,burglary/theft/robbery,yes
2022-03-28,2022-03-28,77th Street,vehicle - stolen,0,no victim,parking lot,no weapon,Invest Cont,1900 w  slauson                      av,33.9921,-118.3108,18:40:00,early evening,Monday,Monday,0 days,0 days,vehicle burglary/theft,no
2022-03-29,2022-03-29,Wilshire,theft from motor vehicle - petty ($950 & under),0,no victim,street,no weapon,Invest Cont,400 s  cochran                      av,34.0677,-118.3548,17:00:00,early evening,Tuesday,Tuesday,0 days,0 days,vehicle burglary/theft,no
2022-03-29,2022-03-29,Olympic,battery police (simple),0,no victim,parking lot,"strong-arm (hands, fist, feet or bodily force)",Invest Cont,3400 w  3rd                          st,34.0691,-118.2893,00:30:00,midnight,Tuesday,Tuesday,0 days,0 days,battery/assault,no
2022-03-29,2022-03-29,Northeast,vehicle - stolen,0,no victim,street,no weapon,Invest Cont,1000    riverside                    dr,34.0851,-118.2292,09:00:00,morning,Tuesday,Tuesday,0 days,0 days,vehicle burglary/theft,no
2022-03-29,2022-03-27,77th Street,theft from motor vehicle - petty ($950 & under),0,no victim,street,no weapon,Invest Cont,1400 w  56th                         st,33.9915,-118.3002,23:00:00,late night,Sunday,Tuesday,2 days,2 days,vehicle burglary/theft,no
2022-03-30,2022-03-30,Newton,brandish weapon,39,male,other business,hand gun,Adult Arrest,2800 s  san pedro                    st,34.0198,-118.2625,19:30:00,evening,Wednesday,Wednesday,0 days,0 days,lethal/deadly act,yes
2022-03-30,2022-03-25,Mission,theft from motor vehicle - petty ($950 & under),0,no victim,street,no weapon,Invest Cont,bleeker,34.2927,-118.4513,05:00:00,early morning,Friday,Wednesday,5 days,5 days,vehicle burglary/theft,no
2022-03-30,2022-03-30,Newton,robbery,46,male,sidewalk,"strong-arm (hands, fist, feet or bodily force)",Invest Cont,1300 e  46th                         st,34.002,-118.2521,17:00:00,early evening,Wednesday,Wednesday,0 days,0 days,burglary/theft/robbery,yes
2022-03-30,2022-03-30,Rampart,battery - simple assault,41,female,"multi-unit dwelling (apartment, duplex, etc)","strong-arm (hands, fist, feet or bodily force)",Adult Arrest,600 s  bonnie brae                  st,34.0585,-118.2725,15:30:00,afternoon,Wednesday,Wednesday,0 days,0 days,battery/assault,yes
2022-04-01,2022-03-31,Newton,violation of restraining order,37,female,"multi-unit dwelling (apartment, duplex, etc)",no weapon,Adult Other,5400    staunton                     av,33.9938,-118.2418,11:00:00,late morning,Thursday,Friday,1 days,1 days,order violation,yes
2022-04-03,2022-04-03,West Valley,battery - simple assault,22,female,tobacco shop,"strong-arm (hands, fist, feet or bodily force)",Invest Cont,7600    balboa                       bl,34.2084,-118.5012,19:00:00,evening,Sunday,Sunday,0 days,0 days,battery/assault,yes
2022-04-03,2022-04-03,Southwest,brandish weapon,37,male,single family dwelling,kitchen knife,Adult Arrest,1200 w  35th                         st,34.0242,-118.2944,23:15:00,late night,Sunday,Sunday,0 days,0 days,lethal/deadly act,yes
2022-04-03,2022-04-02,Hollenbeck,vandalism - misdeameanor ($399 or under),59,male,street,no weapon,Invest Cont,1400    boyd                         st,34.0439,-118.2262,08:00:00,morning,Saturday,Sunday,1 days,1 days,vandalism,yes
2022-04-04,2022-04-01,West Valley,vandalism - misdeameanor ($399 or under),29,male,"vehicle, passenger/truck",no weapon,Invest Cont,17000    burbank                      bl,34.1722,-118.503,22:00:00,late night,Friday,Monday,3 days,3 days,vandalism,yes
2022-04-04,2020-11-17,Rampart,violation of court order,28,female,"multi-unit dwelling (apartment, duplex, etc)",no weapon,Adult Other,200    witmer                       st,34.061,-118.2615,00:10:00,midnight,Tuesday,Monday,503 days,over a year,order violation,yes
2022-04-04,2022-04-03,Northeast,violation of restraining order,66,male,single family dwelling,no weapon,Adult Other,2400    riverside                    pl,34.1001,-118.2533,23:00:00,late night,Sunday,Monday,1 days,1 days,order violation,yes
2022-04-05,2022-03-15,Foothill,theft of identity,71,female,single family dwelling,no weapon,Invest Cont,6800    estepa                       dr,34.2412,-118.2795,09:00:00,morning,Tuesday,Tuesday,21 days,21 days,burglary/theft/robbery,yes
2022-04-05,2022-04-05,Southeast,intimate partner - simple assault,25,female,other business,stick,Invest Cont,11500    willowbrook                  av,33.9302,-118.2385,06:00:00,early morning,Tuesday,Tuesday,0 days,0 days,battery/assault,yes
2022-04-05,2022-01-22,Topanga,battery - simple assault,49,female,"multi-unit dwelling (apartment, duplex, etc)","strong-arm (hands, fist, feet or bodily force)",Adult Other,21800    sherman                      wy,34.201,-118.6028,15:00:00,afternoon,Saturday,Tuesday,73 days,2 months,battery/assault,yes
2022-04-05,2022-04-04,West Valley,burglary,0,male,other business,unknown weapon/other weapon,Invest Cont,19100    ventura                      bl,34.1726,-118.5494,20:45:00,evening,Monday,Tuesday,1 days,1 days,burglary/theft/robbery,yes
2022-04-05,2022-04-05,Wilshire,burglary,49,female,single family dwelling,no weapon,Invest Cont,300 n  arden                        bl,34.0762,-118.326,13:30:00,early afternoon,Tuesday,Tuesday,0 days,0 days,burglary/theft/robbery,yes
2022-04-06,2022-04-05,Harbor,burglary,0,no victim,recycling center,no weapon,Invest Cont,19500    normandie                    av,33.8542,-118.2992,17:00:00,early evening,Tuesday,Wednesday,1 days,1 days,burglary/theft/robbery,no
2022-04-06,2022-03-31,Central,robbery,57,female,sidewalk,unknown weapon/other weapon,Invest Cont,6th                          st,34.0487,-118.2546,06:42:00,early morning,Thursday,Wednesday,6 days,6 days,burglary/theft/robbery,yes
2022-04-06,2022-04-06,Devonshire,disturbing the peace,58,female,single family dwelling,no weapon,Adult Other,17000    goya                         st,34.3047,-118.5017,07:45:00,morning,Wednesday,Wednesday,0 days,0 days,others,yes
2022-04-06,2022-04-06,Central,robbery,0,no victim,clothing store,hand gun,Invest Cont,700 s  broadway,34.0452,-118.2533,18:39:00,early evening,Wednesday,Wednesday,0 days,0 days,burglary/theft/robbery,no
2022-04-07,2022-04-07,Devonshire,intimate partner - simple assault,26,female,"multi-unit dwelling (apartment, duplex, etc)","strong-arm (hands, fist, feet or bodily force)",Adult Other,19100    bryant                       st,34.2272,-118.5492,18:30:00,early evening,Thursday,Thursday,0 days,0 days,battery/assault,yes
2022-04-07,2022-04-06,77th Street,"assault with deadly weapon, aggravated assault",40,male,single family dwelling,"strong-arm (hands, fist, feet or bodily force)",Invest Cont,900 w  56th                         st,33.9914,-118.2897,20:00:00,evening,Wednesday,Thursday,1 days,1 days,battery/assault,yes
2022-04-07,2022-04-06,Wilshire,battery - simple assault,61,male,alley,unknown weapon/other weapon,Invest Cont,1500 s  highland                     av,34.0469,-118.3439,06:50:00,early morning,Wednesday,Thursday,1 days,1 days,battery/assault,yes
2022-04-08,2022-04-08,Foothill,theft plain - petty ($950 & under),22,female,parking lot,no weapon,Invest Cont,tujunga canyon,34.2632,-118.2943,01:42:00,midnight,Friday,Friday,0 days,0 days,burglary/theft/robbery,yes
2022-04-08,2022-04-08,Van Nuys,burglary from vehicle,37,male,street,no weapon,Invest Cont,15000    magnolia                     bl,34.1649,-118.4596,00:01:00,midnight,Friday,Friday,0 days,0 days,vehicle burglary/theft,yes
2022-04-09,2022-04-09,Central,"assault with deadly weapon, aggravated assault",26,male,street,mace/pepper spray,Invest Cont,800 s  flower                       st,34.0473,-118.2601,13:55:00,early afternoon,Saturday,Saturday,0 days,0 days,battery/assault,yes
2022-04-09,2022-04-09,Newton,intimate partner - aggravated assault,0,female,single family dwelling,unknown firearm,Adult Arrest,200 e  62nd                         st,33.9833,-118.2718,01:45:00,midnight,Saturday,Saturday,0 days,0 days,battery/assault,yes
