ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Name:
0x4517,INDORES20DEL02,28.0,4.8,22.732225,75.874765,22.862225,76.004765,02-04-2022,22:40,22:50,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,object
0xddc2,DEHRES01DEL03,29.0,4.3,0.0,0.0,0.06,0.06,11-02-2022,22:40,22:45,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,object
0xd78e,LUDHRES010DEL03,34.0,4.7,30.89286,75.822199,30.98286,75.912199,16-02-2022,17:15,17:30,Fog,Medium,1,Buffet,scooter,1.0,No,Metropolitian,object
0x32e0,MYSRES16DEL03,23.0,4.9,12.316967,76.603067,12.346967,76.633067,03-03-2022,22:25,22:35,Windy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,object
0x645e,BANGRES08DEL02,28.0,4.7,12.906229,77.596791,12.926229,77.616791,24-03-2022,10:15,10:30,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,object
0x8a7d,SURRES03DEL03,21.0,4.5,21.186884,72.793616,21.246884,72.853616,05-04-2022,21:45,21:55,Sunny,Jam,2,Buffet,scooter,0.0,No,Urban,object
0x66ab,PUNERES16DEL02,25.0,4.6,18.536718,73.830327,18.616719,73.910327,25-03-2022,23:50,23:60,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,object
0xbacf,CHENRES01DEL03,37.0,4.7,13.005801,80.250744,13.095801,80.340744,23-03-2022,21:30,21:35,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,object
0x8d32,RANCHIRES15DEL02,36.0,4.7,23.369746,85.33982,23.449746,85.41982,02-04-2022,21:45,21:60,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,object
0x7e63,CHENRES08DEL01,35.0,4.6,13.022394,80.242439,13.092394,80.312439,25-03-2022,17:35,17:40,Windy,Medium,1,Buffet,scooter,1.0,No,Urban,object
0xe0b3,AURGRES04DEL01,33.0,4.3,19.876106,75.340775,19.916106,75.380775,15-02-2022,13:10,13:25,Stormy,High,1,Buffet,scooter,1.0,No,Metropolitian,object
0xcc4b,AGRRES11DEL02,37.0,4.9,27.163303,78.057044,27.293303,78.187044,14-02-2022,23:60,24:05,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,object
0x5363,BANGRES010DEL01,31.0,5.0,12.933298,77.614293,13.043298,77.724293,08-03-2022,22:10,22:25,Windy,Low,0,Snack,motorcycle,0.0,No,Urban,object
0xdd66,LUDHRES01DEL01,24.0,4.0,30.873988,75.842739,30.943988,75.912739,16-02-2022,20:60,21:05,Stormy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,object
0x204b,CHENRES15DEL03,20.0,4.9,13.026286,80.275235,13.056286,80.305235,03-04-2022,21:35,21:45,Sunny,Jam,2,Drinks,scooter,1.0,No,Urban,object
0x7d21,JAPRES17DEL03,32.0,4.7,26.892312,75.806896,26.952313,75.866896,13-03-2022,19:35,19:40,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,object
0xd24d,GOARES08DEL03,26.0,4.0,15.556561,73.763633,15.646561,73.853633,16-02-2022,17:15,17:20,Cloudy,Medium,1,Meal,scooter,0.0,No,Urban,object
0x4000,CHENRES05DEL03,28.0,4.8,13.058616,80.264151,13.088616,80.294151,03-03-2022,20:60,21:10,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,object
0xaadc,RANCHIRES01DEL03,31.0,4.9,23.416792,85.316842,23.506792,85.406842,18-03-2022,22:40,22:55,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,object
0xe08c,KOCRES010DEL01,32.0,4.6,10.035573,76.336958,10.145573,76.446958,16-02-2022,23:35,23:50,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,object
0x85a,PUNERES14DEL01,24.0,4.8,18.516216,73.842527,18.586216,73.912527,10-03-2022,23:30,23:45,Stormy,Low,2,Drinks,motorcycle,1.0,No,Urban,object
0x417e,INDORES03DEL01,20.0,4.0,22.751857,75.866699,22.761857,75.876699,17-03-2022,9:55,10:10,Stormy,Low,0,Drinks,motorcycle,0.0,No,Urban,object
0x155d,PUNERES09DEL02,36.0,4.8,18.536562,73.896485,18.586562,73.946485,01-04-2022,21:10,21:20,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,object
0x9993,SURRES010DEL03,29.0,4.8,21.17106,72.789292,21.26106,72.879292,20-03-2022,17:20,17:35,Windy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,object
0x4aa2,MUMRES04DEL02,20.0,4.4,19.254567,72.848923,19.274567,72.868923,03-04-2022,9:50,9:55,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,object
0x5a66,VADRES13DEL03,37.0,4.2,22.310237,73.158921,22.400237,73.248921,29-03-2022,17:35,17:50,Windy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,object
0x749b,SURRES04DEL02,20.0,4.8,21.173493,72.801953,21.223493,72.851953,30-03-2022,17:40,17:45,Sunny,Medium,2,Buffet,scooter,1.0,No,Urban,object
0x67f7,RANCHIRES19DEL01,29.0,4.6,23.333017,85.3172,23.373017,85.3572,17-03-2022,15:55,16:05,Fog,Medium,1,Meal,scooter,0.0,No,Metropolitian,object
0xd666,KOLRES02DEL02,36.0,4.6,22.514585,88.39331,22.534585,88.41331,13-02-2022,11:15,11:20,Fog,High,2,Snack,scooter,0.0,No,Urban,object
0x4837,INDORES07DEL03,33.0,4.6,22.722634,75.886959,22.782634,75.946959,28-03-2022,23:25,23:30,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,object
0xc03d,BHPRES08DEL03,39.0,4.7,-23.232537,77.429845,23.262537,77.459845,11-02-2022,17:10,17:25,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,object
0xd4e0,AGRRES09DEL01,33.0,4.6,0.0,0.0,0.01,0.01,11-02-2022,8:35,8:45,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,object
0x6f90,RANCHIRES18DEL02,32.0,4.6,23.351489,85.324253,23.371489,85.344253,28-03-2022,9:50,9:60,Fog,Low,1,Drinks,motorcycle,1.0,No,Urban,object
0x5851,PUNERES05DEL02,39.0,4.8,18.543626,73.905101,18.563626,73.925101,24-03-2022,8:55,9:05,Cloudy,Low,2,Snack,scooter,1.0,No,Urban,object
0xc50c,DEHRES13DEL03,39.0,4.7,30.366322,78.070453,30.396322,78.100453,15-02-2022,22:55,22:60,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,object
0x5d9d,COIMBRES06DEL03,21.0,3.2,11.021278,76.995017,11.111278,77.085017,06-04-2022,23:35,23:40,Sunny,Low,2,Meal,scooter,1.0,No,Urban,object
0x87ff,CHENRES16DEL03,20.0,4.8,13.049645,80.242268,13.139645,80.332268,14-03-2022,21:15,21:25,Cloudy,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,object
0xce42,ALHRES08DEL01,20.0,4.7,25.450329,81.834279,25.520329,81.904279,18-02-2022,21:30,21:40,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,object
0x53cd,CHENRES19DEL01,26.0,4.7,12.986047,80.218114,12.996047,80.228114,13-03-2022,11:40,11:45,Cloudy,High,1,Buffet,scooter,0.0,No,Metropolitian,object
0x915b,JAPRES010DEL02,29.0,4.7,26.921411,75.793604,27.051411,75.923604,25-03-2022,23:55,23:60,Stormy,Low,0,Meal,motorcycle,0.0,No,Urban,object
0xc257,ALHRES16DEL02,38.0,4.6,25.450377,81.834236,25.580377,81.964236,12-02-2022,19:55,20:05,Fog,Jam,0,Buffet,motorcycle,0.0,Yes,Metropolitian,object
0xd490,KOLRES13DEL02,21.0,4.0,22.553227,88.353273,22.683227,88.483273,18-02-2022,17:30,17:40,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,object
0xbd21,MUMRES02DEL01,38.0,4.6,19.221315,72.862381,19.291315,72.932381,14-03-2022,19:60,20:15,Stormy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,object
0x3cdc,JAPRES15DEL01,30.0,4.2,26.891191,75.802083,26.901191,75.812083,17-03-2022,10:45,10:55,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,object
0x4b5f,INDORES13DEL01,31.0,4.9,22.745049,75.892471,22.755049,75.902471,28-03-2022,11:15,11:25,Sunny,High,1,Snack,scooter,1.0,No,Metropolitian,object
0x3403,HYDRES20DEL03,37.0,4.7,17.483216,78.552111,17.513216,78.582111,01-03-2022,18:60,19:05,Sunny,Medium,1,Buffet,scooter,0.0,No,Metropolitian,object
0x5685,RANCHIRES07DEL01,22.0,4.5,23.359407,85.325055,23.429407,85.395055,04-04-2022,20:15,20:20,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,object
0xd758,KOLRES15DEL01,33.0,4.9,22.552672,88.352885,22.562672,88.362885,13-02-2022,10:45,10:60,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,object
0x51a6,MUMRES18DEL03,31.0,3.7,19.1093,72.825451,19.1993,72.915451,31-03-2022,23:55,24:10,Cloudy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,object
0xa290,RANCHIRES06DEL03,36.0,4.7,23.357804,85.325146,23.387804,85.355146,03-03-2022,20:60,21:15,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,object
0x8658,JAPRES03DEL03,24.0,4.6,26.913483,75.803139,27.053483,75.943139,18-03-2022,22:55,23:10,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,object
0x1aa3,SURRES18DEL02,35.0,4.8,21.149834,72.778666,21.229834,72.858666,16-03-2022,23:20,23:30,Windy,Low,2,Snack,motorcycle,1.0,No,Urban,object
0x1c31,SURRES17DEL02,22.0,4.9,21.149569,72.772697,21.229569,72.852697,18-03-2022,19:35,19:50,Sunny,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,object
0x4e46,INDORES01DEL03,24.0,5.0,22.695207,75.866059,22.725207,75.896059,01-03-2022,22:10,22:20,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,object
0xbcdd,COIMBRES18DEL01,33.0,4.7,11.02091,76.940432,11.13091,77.050432,04-03-2022,22:50,22:60,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,object
0x3683,SURRES07DEL01,34.0,4.6,21.170798,72.790489,21.180798,72.800489,24-03-2022,8:40,8:45,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,object
0xd233,BHPRES12DEL02,25.0,4.5,0.0,0.0,0.08,0.08,14-02-2022,21:20,21:35,Sunny,Jam,0,Meal,motorcycle,1.0,No,Urban,object
0x6cdd,INDORES18DEL03,25.0,4.6,22.753839,75.897429,22.813838,75.957429,28-03-2022,17:10,17:20,Cloudy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,object
0x8e83,BANGRES09DEL03,27.0,4.6,12.934179,77.615797,12.964179,77.645797,28-03-2022,23:55,24:10,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,object
0x34ae,PUNERES04DEL02,34.0,4.8,18.51421,73.838429,18.53421,73.858429,19-03-2022,10:25,10:40,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,object
0xd2b3,LUDHRES07DEL03,29.0,4.5,0.0,0.0,0.09,0.09,16-02-2022,22:15,22:30,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,object
0x70d8,SURRES03DEL03,39.0,4.3,21.186884,72.793616,21.246884,72.853616,01-04-2022,22:50,23:05,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,object
0xe7e,HYDRES06DEL01,37.0,5.0,17.455894,78.375467,17.525894,78.445467,12-03-2022,23:30,23:40,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,object
0xd59e,KOCRES14DEL01,22.0,4.5,10.027014,76.308053,10.137014,76.418053,14-02-2022,18:15,18:25,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Urban,object
0x92b0,CHENRES08DEL01,37.0,4.8,13.022394,80.242439,13.092394,80.312439,18-03-2022,19:50,19:60,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,object
0x3d98,INDORES17DEL01,25.0,4.6,22.761226,75.887522,22.801226,75.927522,15-03-2022,15:35,15:45,Fog,Medium,1,Buffet,motorcycle,1.0,No,Urban,object
0x50ef,VADRES20DEL01,25.0,4.8,22.311358,73.164798,22.381358,73.234798,27-03-2022,17:20,17:25,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,object
0x2512,MYSRES15DEL02,24.0,4.7,12.352058,76.60665,12.372058,76.62665,13-03-2022,8:25,8:35,Cloudy,Low,1,Drinks,scooter,1.0,No,Urban,object
0xa00f,SURRES11DEL02,39.0,4.6,21.157735,72.768778,21.287735,72.898778,31-03-2022,17:45,17:60,Stormy,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,object
0x2bca,BANGRES06DEL01,29.0,5.0,12.979096,77.640625,13.089096,77.750625,14-03-2022,21:45,21:50,Cloudy,Jam,1,Meal,scooter,0.0,No,Metropolitian,object
0x1457,JAPRES16DEL02,20.0,5.0,26.849596,75.800512,26.869596,75.820512,01-03-2022,8:35,8:50,Sunny,Low,0,Meal,motorcycle,0.0,No,Urban,object
0xe083,DEHRES04DEL01,20.0,4.0,30.340722,78.060221,30.450722,78.170221,16-02-2022,20:20,20:25,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,object
0x3374,MUMRES06DEL02,34.0,4.2,19.055831,72.833984,19.075831,72.853984,30-03-2022,10:30,10:45,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,object
0x95b8,INDORES19DEL01,31.0,4.7,22.745536,75.893106,22.755536,75.903106,09-03-2022,8:50,8:60,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,object
0x4fed,CHENRES15DEL01,27.0,3.9,13.026286,80.275235,13.066286,80.315235,05-04-2022,12:10,12:15,Sunny,High,0,Buffet,motorcycle,1.0,No,Metropolitian,object
0x5b58,SURRES15DEL03,20.0,4.9,21.160522,72.771477,21.190522,72.801477,17-03-2022,23:55,24:05,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,object
0x7a46,MUMRES06DEL01,39.0,5.0,19.055831,72.833984,19.125831,72.903984,14-03-2022,19:45,19:60,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,object
0x9072,JAPRES05DEL03,25.0,4.5,26.905287,75.794592,27.045287,75.934592,20-03-2022,19:45,19:60,Sunny,Jam,2,Buffet,scooter,0.0,No,Urban,object
0xb377,RANCHIRES05DEL01,34.0,4.1,23.355164,85.324097,23.465164,85.434097,04-04-2022,19:45,19:50,Fog,Jam,2,Meal,motorcycle,2.0,Yes,Metropolitian,object
0x6853,COIMBRES09DEL01,21.0,4.9,11.008638,76.984311,11.118638,77.094311,04-04-2022,22:50,22:60,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,object
0x9f20,JAPRES02DEL03,25.0,4.8,26.914142,75.805704,26.944142,75.835704,15-03-2022,21:45,21:60,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,object
0xad6c,CHENRES14DEL02,33.0,4.8,13.026279,80.174568,13.156279,80.304568,20-03-2022,22:40,22:45,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,object
0x430c,COIMBRES08DEL02,26.0,2.5,11.001852,76.976268,11.131852,77.106268,08-03-2022,23:15,23:30,Sunny,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,object
0x7979,PUNERES01DEL03,27.0,4.6,18.569156,73.774723,18.599156,73.804723,01-03-2022,18:45,18:50,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Urban,object
0x9a5c,MYSRES20DEL01,25.0,4.9,12.337978,76.616792,12.407978,76.686792,20-03-2022,20:35,20:40,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,object
0x2d36,PUNERES16DEL01,38.0,4.6,18.536718,73.830327,18.606718,73.900327,06-04-2022,18:15,18:20,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,object
0x6d37,MUMRES11DEL02,39.0,4.7,18.994237,72.825553,19.014237,72.845553,15-03-2022,9:50,9:55,Windy,Low,1,Buffet,motorcycle,1.0,No,Urban,object
0x4957,CHENRES06DEL03,39.0,4.7,13.054347,80.257221,13.084347,80.287221,28-03-2022,23:60,24:15,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,object
0xbc66,CHENRES12DEL02,25.0,4.8,12.972793,80.249982,12.992793,80.269982,24-03-2022,9:60,10:05,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,object
0x4bc6,CHENRES19DEL01,31.0,3.9,12.986047,80.218114,13.096047,80.328114,31-03-2022,17:50,18:05,Stormy,Medium,2,Meal,scooter,1.0,No,Urban,object
0xa386,VADRES03DEL01,34.0,5.0,22.32,73.17,22.36,73.21,03-04-2022,12:10,12:20,Sunny,High,0,Drinks,motorcycle,0.0,No,Metropolitian,object
0x7404,COIMBRES06DEL02,39.0,5.0,11.021278,76.995017,11.071278,77.045017,05-04-2022,17:55,18:05,Cloudy,Medium,1,Buffet,scooter,0.0,No,Urban,object
0xa43a,VADRES20DEL03,32.0,4.6,22.311358,73.164798,22.401358,73.254798,04-04-2022,22:40,22:45,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,object
0x2c17,COIMBRES15DEL02,30.0,4.9,11.006686,76.951736,11.056686,77.001736,03-03-2022,20:10,20:25,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,object
0xc7b9,ALHRES14DEL03,25.0,4.6,25.459775,81.834841,25.549775,81.924841,14-02-2022,20:20,20:35,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,object
0x98c5,INDORES01DEL02,24.0,4.8,22.695207,75.866059,22.775207,75.946059,27-03-2022,17:45,17:55,Sandstorms,Medium,1,Buffet,scooter,0.0,No,Metropolitian,object
0x691f,MUMRES13DEL02,31.0,5.0,19.178321,72.834715,19.258321,72.914715,04-03-2022,21:25,21:35,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,object
0x1de2,JAPRES09DEL03,30.0,3.9,26.911378,75.789034,27.051378,75.929034,23-03-2022,19:10,19:15,Sandstorms,Jam,1,Snack,scooter,0.0,No,Metropolitian,object
0x99a3,MYSRES09DEL03,23.0,4.8,12.323194,76.630583,12.413194,76.720583,02-03-2022,20:20,20:25,Stormy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,object
0x8e96,CHENRES03DEL03,20.0,5.0,13.091809,80.219104,13.121809,80.249104,01-04-2022,22:30,22:40,Stormy,Low,2,Snack,scooter,0.0,No,Urban,object
0x8579,JAPRES04DEL02,22.0,4.4,26.902328,75.794257,26.982328,75.874257,25-03-2022,20:50,20:60,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,object
0x5cf1,INDORES03DEL01,30.0,4.2,22.751857,75.866699,22.791857,75.906699,09-03-2022,16:60,17:05,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,object
0x404b,PUNERES07DEL02,26.0,4.7,18.546947,73.900626,18.676947,74.030626,02-04-2022,19:15,19:20,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,object
0xbc56,MUMRES14DEL03,20.0,4.5,19.1813,72.836191,19.2713,72.926191,25-03-2022,22:55,23:10,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,object
0x7a43,INDORES14DEL03,37.0,4.6,22.761593,75.886362,22.791593,75.916362,03-04-2022,20:10,20:20,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,object
0x7bfa,RANCHIRES18DEL03,25.0,4.5,23.351489,85.324253,23.411489,85.384253,24-03-2022,23:15,23:25,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,object
0x7cbe,HYDRES20DEL02,35.0,4.6,17.483216,78.552111,17.533216,78.602111,13-03-2022,22:15,22:25,Stormy,Low,2,Buffet,scooter,0.0,No,Urban,object
0xb6b6,CHENRES18DEL03,38.0,4.6,12.981615,80.231598,13.011615,80.261598,09-03-2022,21:40,21:55,Fog,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,object
0xa211,BANGRES16DEL01,39.0,4.0,13.029198,77.570997,13.139198,77.680997,27-03-2022,19:50,19:60,Cloudy,Jam,1,Snack,scooter,1.0,Yes,Metropolitian,object
0xc064,KNPRES14DEL02,34.0,4.8,-26.463504,80.372929,26.483504,80.392929,13-02-2022,10:25,10:35,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,object
0x90c7,BANGRES11DEL01,26.0,4.8,12.934365,77.616155,13.004365,77.686155,04-03-2022,22:25,22:40,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,object
0x9814,JAPRES05DEL01,39.0,3.6,26.905287,75.794592,27.015287,75.904592,20-03-2022,20:30,20:35,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,object
0x3ec3,PUNERES07DEL01,25.0,4.2,18.546947,73.900626,18.616947,73.970626,12-03-2022,19:40,19:55,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,object
0x3ef9,JAPRES12DEL03,37.0,4.1,26.902908,75.792934,26.992908,75.882934,04-04-2022,23:50,23:60,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,object
0x93b5,VADRES16DEL02,25.0,4.6,0.0,0.0,0.05,0.05,03-04-2022,18:15,18:25,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,object
0x3f6c,MUMRES19DEL01,23.0,4.5,19.131141,72.813074,19.201141,72.883074,27-03-2022,21:35,21:45,Sandstorms,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,object
0x59f9,VADRES08DEL01,22.0,4.7,0.0,0.0,0.11,0.11,06-04-2022,20:20,20:30,Cloudy,Jam,1,Meal,motorcycle,1.0,Yes,Metropolitian,object
0xc8c6,AURGRES13DEL03,24.0,4.9,19.880256,75.323503,19.970256,75.413503,12-02-2022,18:45,18:60,Sunny,Medium,0,Snack,motorcycle,1.0,No,Urban,object
0x4740,PUNERES15DEL02,21.0,4.7,18.636215,73.751081,18.656215,73.771081,13-03-2022,8:10,8:15,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,object
0xe0ee,BHPRES20DEL01,32.0,4.7,23.235123,77.398886,23.245123,77.408886,17-02-2022,9:55,10:05,Fog,Low,1,Drinks,motorcycle,1.0,No,Urban,object
0xcc6a,DEHRES18DEL03,32.0,4.3,0.0,0.0,0.06,0.06,13-02-2022,18:10,18:15,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,object
0x4f14,PUNERES010DEL03,39.0,4.7,18.539299,73.897902,18.629299,73.987902,23-03-2022,20:50,21:05,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,object
0x9b3,MUMRES07DEL03,29.0,4.8,19.091458,72.827808,19.181458,72.917808,27-03-2022,22:10,22:20,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,object
0xe1ea,AURGRES14DEL02,38.0,4.4,19.875016,75.322405,20.005016,75.452405,16-02-2022,20:30,20:35,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,object
0x80c3,PUNERES06DEL01,32.0,4.6,18.546258,73.904337,18.586258,73.944337,30-03-2022,13:25,13:35,Sandstorms,High,1,Snack,motorcycle,0.0,No,Metropolitian,object
0x5669,INDORES11DEL02,38.0,4.8,22.751234,75.88949,22.881234,76.01949,06-04-2022,23:20,23:25,Stormy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,object
0x4031,HYDRES06DEL02,23.0,4.9,17.455894,78.375467,17.585894,78.505467,14-03-2022,22:45,22:55,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,object
0x8349,VADRES05DEL01,33.0,4.8,22.310526,73.170937,22.420526,73.280937,06-03-2022,20:55,21:05,Sunny,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,object
0x1efa,PUNERES07DEL03,32.0,5.0,18.546947,73.900626,18.636947,73.990626,14-03-2022,17:40,17:50,Sandstorms,Medium,1,Meal,motorcycle,0.0,No,Urban,object
0x7a78,INDORES20DEL01,28.0,4.8,22.732225,75.874765,22.842225,75.984765,02-03-2022,18:40,18:55,Stormy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,object
0x2a31,SURRES19DEL02,39.0,4.3,21.149669,72.772629,21.229669,72.852629,10-03-2022,23:25,23:30,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,object
0x8217,PUNERES09DEL01,29.0,4.6,18.536562,73.896485,18.646562,74.006485,23-03-2022,21:60,22:15,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,object
0x8f24,PUNERES010DEL01,23.0,4.9,18.539299,73.897902,18.609299,73.967902,31-03-2022,22:30,22:40,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,object
0x3293,CHENRES08DEL01,38.0,4.2,13.022394,80.242439,13.132394,80.352439,20-03-2022,19:40,19:50,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,object
0xa59d,CHENRES02DEL01,28.0,4.9,13.086438,80.220672,13.126439,80.260672,26-03-2022,16:15,16:25,Windy,Medium,0,Snack,motorcycle,1.0,No,Urban,object
0x88a8,VADRES16DEL01,34.0,4.9,0.0,0.0,0.01,0.01,19-03-2022,10:25,10:35,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,object
0xdf75,LUDHRES14DEL01,28.0,4.7,30.892978,75.821847,30.902978,75.831847,17-02-2022,9:25,9:40,Fog,Low,1,Drinks,motorcycle,0.0,No,Urban,object
0xb2d9,INDORES01DEL01,23.0,4.7,22.695207,75.866059,22.705207,75.876059,05-04-2022,8:30,8:45,Sunny,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,object
0xb6f3,VADRES06DEL02,31.0,4.7,22.31279,73.170283,22.44279,73.300283,27-03-2022,22:20,22:30,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Urban,object
0x9e02,VADRES02DEL01,39.0,4.6,0.0,0.0,0.07,0.07,29-03-2022,18:30,18:45,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Urban,object
0x8bd2,SURRES05DEL01,33.0,4.7,21.175104,72.804342,21.285104,72.914342,18-03-2022,23:40,23:50,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,object
0xb8fd,JAPRES03DEL03,35.0,4.6,26.913483,75.803139,26.973483,75.863139,24-03-2022,18:10,18:15,Sunny,Medium,1,Drinks,scooter,0.0,No,Metropolitian,object
0xf98,VADRES06DEL03,28.0,4.9,22.31279,73.170283,22.34279,73.200283,21-03-2022,23:20,23:35,Windy,Low,1,Snack,motorcycle,0.0,No,Urban,object
0x58dd,HYDRES06DEL02,29.0,4.8,17.455894,78.375467,17.475894,78.395467,09-03-2022,9:40,9:55,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,object
0x9793,SURRES05DEL01,32.0,4.5,21.175104,72.804342,21.245104,72.874342,04-03-2022,21:10,21:25,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,object
0x9791,COIMBRES12DEL02,21.0,4.5,11.000762,76.981876,11.130762,77.111876,12-03-2022,17:35,17:45,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,object
